Date,Username,Content,Mentions
"2022-11-21,22:19:43",big papa,Or do this,
"2022-11-21,22:19:42",big papa,Like keep it black,
"2022-11-21,22:19:37",big papa,Or nay,
"2022-11-21,22:19:35",big papa,Yay,
"2022-11-21,22:19:34",big papa,Should I dye my hair like this,
"2022-11-21,22:19:28",big papa,Guys,
"2022-11-21,22:08:27",big papa,charge that shit,
"2022-11-21,22:08:22",big papa,don’t give ur work for free,
"2022-11-21,22:08:16",big papa,Bro,
"2022-11-21,21:54:22",big papa,ur school is so white I hate it,
"2022-11-21,21:54:11",big papa,Actually why is that just UCI girls vs concordia girls,
"2022-11-21,21:53:01",big papa,choose ur fighter,
"2022-11-21,21:52:56",big papa,<@573586960938172466>,Hat Tipper Lady Acquirer#1904
"2022-11-21,21:52:39",big papa,made Koreans go nuts,
"2022-11-21,21:52:34",big papa,wait imma show u this selfie that like,
"2022-11-21,21:48:20",big papa,LMFAOOOOOOO,KFC#2019
"2022-11-21,21:45:11",big papa,Devon aoki,
"2022-11-21,21:45:08",big papa,<@573586960938172466>,Hat Tipper Lady Acquirer#1904
"2022-11-21,21:43:34",big papa,wtf are u saying,
"2022-11-21,21:43:31",big papa,White queens vote to build a wall to keep you out bro,
"2022-11-21,21:41:36",big papa,"Kill bill, charlies angels",
"2022-11-21,21:41:18",big papa,Y’all look up Lucy liu circa like,
"2022-11-21,21:40:59",big papa,Classy fine,
"2022-11-21,21:40:57",big papa,But she’s like,
"2022-11-21,21:40:55",big papa,Yeah she’s like okay,
"2022-11-21,21:40:47",big papa,Gemma chan,
"2022-11-21,21:40:42",big papa,Oh 100000%,Hat Tipper Lady Acquirer#1904
"2022-11-21,21:40:37",big papa,Lucy liu is amazing,
"2022-11-21,21:40:15",big papa,Wait I wanna know who I sent that was eyecandy for u,aamindehkordi#1473
"2022-11-21,21:13:53",big papa,Damn the translations that bad?,
"2022-11-21,21:13:04",big papa,Huh,
"2022-11-21,21:12:43",big papa,<@443274224505716741> YOU NEED TO START TOO,jettaquino#4967
"2022-11-21,21:12:37",big papa,BUGGY,~~Wild~~#5104
"2022-11-21,21:06:49",big papa,Anya valid af,
"2022-11-21,21:06:45",big papa,That’s valid,
"2022-11-21,21:06:15",big papa,Anya Taylor joy,
"2022-11-21,21:06:08",big papa,Wait <@573586960938172466>,Hat Tipper Lady Acquirer#1904
"2022-11-21,21:05:25",big papa,genuine question,
"2022-11-21,21:05:17",big papa,if ur girl carried by makeup is that an L,
"2022-11-21,21:04:58",big papa,Is this a thing,KFC#2019
"2022-11-21,21:00:50",big papa,nay,
"2022-11-21,20:56:27",big papa,Valid,
"2022-11-21,20:54:27",big papa,what do u think about her,
"2022-11-21,20:54:21",big papa,Addison Rae,
"2022-11-21,20:52:28",big papa,gimme a sec,
"2022-11-21,20:52:24",big papa,wtf is her name,
"2022-11-21,20:52:18",big papa,That tiktoker,
"2022-11-21,20:52:07",big papa,Wait <@573586960938172466>,Hat Tipper Lady Acquirer#1904
"2022-11-21,20:51:21",big papa,<@429701532309520404> bro would pick Pudding over Boa,KFC#2019
"2022-11-21,20:49:01",big papa,IM BEING FR,
"2022-11-21,20:48:47",big papa,Michael B Jordan,
"2022-11-21,20:48:43",big papa,You sound like ur saying Daniel Radcliffe is more valid then like,
"2022-11-21,20:47:42",big papa,Lemme give u an example of what u sound like talking about Amy Adams,
"2022-11-21,20:47:31",big papa,oki since u have a similar perspective like that then,
"2022-11-21,20:47:17",big papa,Henry valid af,
"2022-11-21,20:46:11",big papa,perspective of handsome men r the same,
"2022-11-21,20:46:02",big papa,I’m curious if ur like,
"2022-11-21,20:44:14",big papa,No send both lemme see,
"2022-11-21,20:43:03",big papa,Send it,
"2022-11-21,20:43:02",big papa,No no,
"2022-11-21,20:42:44",big papa,Yeah lemme see this rn Nathan,
"2022-11-21,20:42:18",big papa,Aight valid,
"2022-11-21,20:41:48",big papa,yay or nay,
"2022-11-21,20:41:39",big papa,wait Nathan,
"2022-11-21,20:40:53",big papa,"***Kate when my list is Anne Frank, Betty White, and Queen Elizabeth",
"2022-11-21,20:40:05",big papa,I think ur just BLIND,
"2022-11-21,20:39:55",big papa,u need a new prescription,
"2022-11-21,20:39:45",big papa,I can see better with my chink eyes then u can with ur glasses bruh,
"2022-11-21,20:39:30",big papa,No Nathan,
"2022-11-21,20:39:04",big papa,random white women,
"2022-11-21,20:38:38",big papa,Bruh I swear ur list of “women I think are baddies” is the same list they used for auschwitz gas chamber,
"2022-11-21,20:37:27",big papa,what list Nathan,
"2022-11-21,20:37:00",big papa,UR LYING NATHAN,
"2022-11-21,20:35:07",big papa,I’m just sharing mine too 🤭,
"2022-11-21,20:35:00",big papa,but you are entitled to ur opinion,
"2022-11-21,20:34:51",big papa,Oh I wasn’t just talking actresses,
"2022-11-21,20:34:35",big papa,like my first time thinking a women u like is more than mid,
"2022-11-21,20:34:00",big papa,ok this is ur first valid choice,Hat Tipper Lady Acquirer#1904
"2022-11-21,20:31:54",big papa,girl from squid game >>>Amy Adams,
"2022-11-21,20:31:12",big papa,Zoe Kravitz,
"2022-11-21,20:30:57",big papa,Gemma Chan,
"2022-11-21,20:30:38",big papa,Ok lemme compare modern actresses then like non top shelf,
"2022-11-21,20:29:43",big papa,Oh hell I know u didn’t take out Lucy liu,
"2022-11-21,20:28:48",big papa,And shit out a better version of her,
"2022-11-21,20:28:44",big papa,could eat any adams for breakfast,
"2022-11-21,20:28:37",big papa,U can not convince me salma hayek,
"2022-11-21,20:28:25",big papa,Bro,
"2022-11-21,20:27:55",big papa,They mid when u compare them to actresses like dis,
"2022-11-21,20:20:24",big papa,Julia Roberts,
"2022-11-21,20:20:18",big papa,<@573586960938172466>,Hat Tipper Lady Acquirer#1904
"2022-11-21,20:20:16",big papa,aight dis gonna be a decider,
"2022-11-21,20:19:09",big papa,😭,
"2022-11-21,20:19:07",big papa,until now,
"2022-11-21,20:19:04",big papa,white,
"2022-11-21,20:19:02",big papa,i never knew ur taste was just like,
"2022-11-21,20:18:53",big papa,bro I’m dying,Hat Tipper Lady Acquirer#1904
"2022-11-21,20:16:09",big papa,<@573586960938172466> no way u say she’s yay ^,Hat Tipper Lady Acquirer#1904
"2022-11-21,20:14:03",big papa,yay or nay,
"2022-11-21,20:14:00",big papa,Emma Stone,
"2022-11-21,20:13:51",big papa,Ok wait,
"2022-11-21,20:12:56",big papa,she looks really nice,
"2022-11-21,20:12:52",big papa,she’s cute,
"2022-11-21,20:12:49",big papa,Eh,
"2022-11-21,20:08:11",big papa,i know Mr. any white girl is a badddieee is saying that to me rn 😭,
"2022-11-21,20:07:35",big papa,<@443274224505716741> what u think,jettaquino#4967
"2022-11-21,20:06:13",big papa,I’ve never thought that bruh,
"2022-11-21,20:05:59",big papa,I was telling my dad I’ve never thought like,
"2022-11-21,20:05:44",big papa,I agree with Kyle,Hat Tipper Lady Acquirer#1904
"2022-11-21,20:04:37",big papa,I’m having a debate with my dad rn,
"2022-11-21,20:04:25",big papa,do u guys think Amy Adams is pretty,
"2022-11-21,20:04:17",big papa,random,
"2022-11-21,16:33:19",big papa,https://youtu.be/4629Lzrkyds,
"2022-11-21,16:32:28",big papa,And like everywhere said tonys,
"2022-11-21,16:32:18",big papa,Called *old Tony,
"2022-11-21,16:32:13",big papa,Wait what,
"2022-11-21,01:05:20",big papa,I love him,
"2022-11-21,01:05:17",big papa,actual papi chulo,
"2022-11-21,01:04:20",big papa,papi chulo,
"2022-11-21,01:04:14",big papa,then seeing mf crocodile again,
"2022-11-21,01:04:06",big papa,nothing had me more riled up,
"2022-11-21,01:04:00",big papa,omg,
"2022-11-21,01:03:54",big papa,<@429701532309520404> but bruh,KFC#2019
"2022-11-21,01:00:15",big papa,scrotum chin,
"2022-11-21,01:00:10",big papa,I love how helmeppo still buttfuck ugly tho,
"2022-11-21,00:57:27",big papa,when I saw him again I actually shit myself,
"2022-11-21,00:57:18",big papa,bruh,
"2022-11-21,00:57:16",big papa,a guy that goes thru the coby transformation,
"2022-11-21,00:57:05",big papa,every girls dream,
"2022-11-21,00:57:00",big papa,u know tho,
"2022-11-21,00:56:11",big papa,Lemme see the nose,
"2022-11-21,00:56:00",big papa,LMFAO,
"2022-11-21,00:54:11",big papa,cosplay franky,
"2022-11-21,00:54:06",big papa,And get my six pack,
"2022-11-21,00:53:58",big papa,Just kidding I’m gonna keep shoulder pressing,
"2022-11-21,00:52:48",big papa,then I’m gonna cosplay boa,
"2022-11-21,00:52:42",big papa,I gotta get to 90 lbs and get my boob job,
"2022-11-21,00:52:26",big papa,ugh stop,
"2022-11-21,00:50:51",big papa,Think about it everyday,
"2022-11-21,00:50:38",big papa,Or the ace one,
"2022-11-21,00:50:20",big papa,I think about it everyday,
"2022-11-21,00:50:16",big papa,like it like balls shaped n everything,
"2022-11-21,00:50:09",big papa,and he’s legit just wearing panties,
"2022-11-21,00:50:00",big papa,U look under his like robe,
"2022-11-21,00:49:25",big papa,Have u seen that one zoro figure,
"2022-11-21,00:47:20",big papa,#NAME?,
"2022-11-21,00:46:54",big papa,kinjo criteria,
"2022-11-21,00:46:50",big papa,LMFAOOOO,
"2022-11-21,00:46:32",big papa,Alvida circa episode one ?,
"2022-11-21,00:46:02",big papa,LMFAOOOO,
"2022-11-21,00:44:28",big papa,"Kinjo’s Criteria 
-boa hancock",
"2022-11-21,00:41:20",big papa,Ms gracieee 👀,
"2022-11-21,00:41:13",big papa,Dayum,
"2022-11-21,00:41:11",big papa,Kinjo Nathan and Robby’s girl?,
"2022-11-21,00:32:41",big papa,idk wat to tell u,
"2022-11-21,00:32:34",big papa,that’s just the white people inbreeding bro,
"2022-11-21,00:26:46",big papa,like that,
"2022-11-21,00:26:12",big papa,like,
"2022-11-21,00:25:51",big papa,when we talk shit,
"2022-11-21,00:25:48",big papa,girls do this shit all the time,
"2022-11-21,00:25:44",big papa,That’s such a boy thing to say,KFC#2019
"2022-11-21,00:25:30",big papa,No I want to be strapped,
"2022-11-21,00:24:04",big papa,i wanna see if this is true or ur mean,
"2022-11-21,00:23:56",big papa,lemme see,KFC#2019
"2022-11-21,00:23:08",big papa,anyways,
"2022-11-21,00:22:33",big papa,<@443274224505716741> uh oh,jettaquino#4967
"2022-11-21,00:22:06",big papa,🤨,
"2022-11-21,00:21:24",big papa,talented !,
"2022-11-21,00:21:15",big papa,mmm theatre major,
"2022-11-21,00:20:55",big papa,u went to her school?,
"2022-11-21,00:20:24",big papa,Who is Gracie,
"2022-11-21,00:11:17",big papa,😂,
"2022-11-21,00:11:09",big papa,Should I get u this pajama set for ur birthday,
"2022-11-21,00:10:57",big papa,<@246124303643312138>,~~Wild~~#5104
"2022-11-20,22:03:28",big papa,LMFAOOOOO,~~Wild~~#5104
"2022-11-20,22:03:02",big papa,Especially cuz u guys are all like tech geniuses,
"2022-11-20,22:02:41",big papa,we should all do something together,
"2022-11-20,22:02:34",big papa,like dropshipping or starting a mini brand or anything,
"2022-11-20,22:02:23",big papa,That can be passive income later,
"2022-11-20,22:02:17",big papa,Building a side hustle,
"2022-11-20,22:02:05",big papa,Y’all ever think of like,
"2022-11-20,11:37:04",big papa,Feaudal Japan,
"2022-11-20,11:36:34",big papa,it’s like what every fan was asking for,
"2022-11-20,11:36:26",big papa,Yeah it’s in Japan,
"2022-11-20,11:33:11",big papa,For codename red,
"2022-11-20,11:32:25",big papa,Did u guys see like the new trailer thing,
"2022-11-20,11:32:19",big papa,Speaking of assassins creed,
"2022-11-20,11:24:52",big papa,ur broke bruh u CANT put money in 💀,
"2022-11-20,11:23:34",big papa,"das okay it happens, just don’t do it again",
"2022-11-20,11:23:02",big papa,keep it like dat,
"2022-11-20,11:22:58",big papa,valid,
"2022-11-20,11:21:19",big papa,really.,jettaquino#4967
"2022-11-20,11:20:27",big papa,cuz ur making mom Kate behavior come out,
"2022-11-20,11:20:16",big papa,oki good,
"2022-11-20,11:20:05",big papa,like that’s actual bozo behavior,
"2022-11-20,11:19:57",big papa,don’t do that again fr,
"2022-11-20,11:19:53",big papa,but I think that was uncool,
"2022-11-20,11:19:37",big papa,and u were mad n stuff,
"2022-11-20,11:19:26",big papa,Ik ur like half joking n stuff Nathan,
"2022-11-20,11:17:15",big papa,meh,
"2022-11-20,11:17:14",big papa,like fighting douchery with douchery,
"2022-11-20,11:16:55",big papa,like it’s done but like that’s uncalled for imo,
"2022-11-20,11:16:40",big papa,don’t do that 😭,
"2022-11-20,11:16:31",big papa,that’s actually mean tho 😕,
"2022-11-20,11:15:16",big papa,hopefully they were a mud person,
"2022-11-20,11:14:52",big papa,that’s so mean tho 😦,
"2022-11-20,11:14:41",big papa,i would cry,
"2022-11-20,11:14:39",big papa,THATS SO MEAN,
"2022-11-20,11:14:35",big papa,WHY,
"2022-11-20,11:14:23",big papa,What’s that,
"2022-11-20,11:14:07",big papa,keying,
"2022-11-20,11:14:04",big papa,what is that,
"2022-11-18,18:34:37",big papa,Okiiii,
"2022-11-18,18:34:34",big papa,😂,
"2022-11-18,18:24:47",big papa,Or omomo,
"2022-11-18,18:24:15",big papa,I’m going to ur school,
"2022-11-18,18:24:09",big papa,Do u guys want donuts,
"2022-11-18,18:24:04",big papa,<@853858084866621480>,IsaacM#8081
"2022-11-18,18:24:01",big papa,<@429701532309520404>,KFC#2019
"2022-11-18,18:23:58",big papa,Wait,
"2022-11-18,18:20:19",big papa,Are you guys at school?,
"2022-11-17,20:04:40",big papa,And now I’m even more stressed,
"2022-11-17,20:04:35",big papa,Saw this filter and audio and decided to try it for fun,
"2022-11-17,20:04:26",big papa,I’m deadass so stressed cuz of school and I decided to take a break and go on my phone,
"2022-11-16,23:13:17",big papa,And go to every office hour,
"2022-11-16,23:13:11",big papa,I’ll just do well on the final paper,
"2022-11-16,23:13:04",big papa,But it’s fine,
"2022-11-16,23:07:12",big papa,Hard grader,
"2022-11-16,23:07:07",big papa,For a prof that cancelled 6 classes so far,
"2022-11-16,23:06:56",big papa,I’m going to office hours to preach my case but damn,
"2022-11-16,23:06:43",big papa,I wrote it well I thought too,
"2022-11-16,23:06:38",big papa,Which is insane,
"2022-11-16,23:06:33",big papa,A book,
"2022-11-16,22:47:37",big papa,bozo moment,
"2022-11-16,22:47:32",big papa,I’ve never pulled this stunt,
"2022-11-16,22:47:27",big papa,That’s 20% of my grade,
"2022-11-16,22:47:16",big papa,no but actually sad moment,
"2022-11-16,22:47:09",big papa,💀💀💀,
"2022-11-16,22:39:52",big papa,feels terrible,
"2022-11-16,22:39:47",big papa,like this has never happened,
"2022-11-16,22:39:40",big papa,really got a B- on a paper bruh,
"2022-11-16,19:06:24",big papa,y’all made me feel gaslighted,
"2022-11-16,19:06:17",big papa,Yeah,
"2022-11-16,18:47:02",big papa,Gonna be 10 minutes late,
"2022-11-16,15:42:50",big papa,Sorry boys I’m busy,
"2022-11-15,12:51:24",big papa,SLAY,
"2022-11-14,17:32:39",big papa,We have to hang out and have teriyaki chicken sometime,
"2022-11-14,17:32:31",big papa,i made way too much teriyaki sauce,
"2022-11-14,16:09:11",big papa,Makin up for it ^,Hat Tipper Lady Acquirer#1904
"2022-11-14,11:05:52",big papa,how was ittttt,
"2022-11-13,23:03:50",big papa,so I can have a booth 🤭,
"2022-11-13,23:03:37",big papa,Can u get me a flyer or lmk the deets?,
"2022-11-13,23:03:30",big papa,Next time concordia does some type of vendor fair,
"2022-11-13,23:03:18",big papa,Boys,
"2022-11-13,23:03:13",big papa,Okiii !!,aamindehkordi#1473
"2022-11-13,00:15:50",big papa,I have to give u one too now,
"2022-11-13,00:15:45",big papa,Everyone in this group has a necklace I gave them,
"2022-11-13,00:15:32",big papa,Also <@657834634205200395> I have to give u a necklace,aamindehkordi#1473
"2022-11-13,00:01:22",big papa,It says “deliver to Ali” so I thought that was u 😂,
"2022-11-12,23:35:30",big papa,Ali?,Hat Tipper Lady Acquirer#1904
"2022-11-10,20:20:37",big papa,Anyways someone tell Jett to pick up his phone,
"2022-11-10,20:18:25",big papa,So cuteeeee,
"2022-11-10,20:18:06",big papa,He look like brother bear cub,
"2022-11-10,20:17:59",big papa,Look,
"2022-11-10,20:17:57",big papa,So cuteeeee,
"2022-11-10,20:17:49",big papa,look at this,
"2022-11-10,20:16:21",big papa,mud people mud people,
"2022-11-10,20:16:12",big papa,You creamed in a Chinese????,Hat Tipper Lady Acquirer#1904
"2022-11-10,20:14:52",big papa,*up,
"2022-11-10,20:14:44",big papa,what r y’all ups to,
"2022-11-10,13:17:37",big papa,Come,
"2022-11-10,12:51:58",big papa,Is it still lunch,
"2022-11-10,12:51:51",big papa,I’m coming,
"2022-11-10,12:51:45",big papa,Now,
"2022-11-10,12:51:37",big papa,I go to concordia,
"2022-11-09,21:23:43",big papa,Ahhhh,
"2022-11-09,21:23:37",big papa,Carpool,Hat Tipper Lady Acquirer#1904
"2022-11-09,21:22:26",big papa,GASP,Hat Tipper Lady Acquirer#1904
"2022-11-09,21:22:07",big papa,But idk I get cold easily so idk if I’ll go,
"2022-11-09,21:21:47",big papa,He has to for his math grade,
"2022-11-09,21:21:38",big papa,Jett is coming,
"2022-11-09,21:21:34",big papa,But yeah,
"2022-11-09,21:19:20",big papa,is William cumming,
"2022-11-09,21:19:01",big papa,How about will,
"2022-11-09,21:18:35",big papa,He has to,
"2022-11-09,21:10:05",big papa,WHAT,
"2022-11-09,20:15:53",big papa,I looked,
"2022-11-09,20:15:49",big papa,No it doesn’t,
"2022-11-09,20:11:53",big papa,i didn’t 😡,
"2022-11-09,20:11:24",big papa,yes robby,
"2022-11-09,20:05:42",big papa,🤔🤔🤔,
"2022-11-09,20:05:36",big papa,🤨,
"2022-11-09,19:35:59",big papa,Absolutley not 💀,
"2022-11-09,19:35:47",big papa,what,KFC#2019
"2022-11-09,13:23:03",big papa,Jk this out of the table,
"2022-11-09,12:40:22",big papa,<@246124303643312138> <@429701532309520404> <@443274224505716741> <@573586960938172466> <@657834634205200395> <@853858084866621480>,jettaquino#4967、IsaacM#8081、~~Wild~~#5104、aamindehkordi#1473、Hat Tipper Lady Acquirer#1904、KFC#2019
"2022-11-09,12:39:51",big papa,3. Do our own thing for today,
"2022-11-09,12:39:40",big papa,2. Hang at Jett’s and just chill,
"2022-11-09,12:39:26",big papa,1. Stick to OG plan and watch movie,
"2022-11-09,12:39:10",big papa,Vote on one,
"2022-11-09,12:39:07",big papa,Oki,
"2022-11-09,12:18:07",big papa,Should we save the movie for another day then ?,
"2022-11-09,12:17:56",big papa,Nooooooooo,
"2022-11-09,12:17:53",big papa,😭😭😭😭,~~Wild~~#5104
"2022-11-09,08:31:08",big papa,I’m just doing my womanly duty of being the anal one with plans 😂😂😂,
"2022-11-09,08:30:52",big papa,the goombas got all the ideas,
"2022-11-09,08:24:27",big papa,But usually they plan everything,
"2022-11-09,08:24:11",big papa,HAHAHHA aw das so nice,aamindehkordi#1473
"2022-11-08,22:47:29",big papa,<@573586960938172466> <@657834634205200395> <@246124303643312138> <@853858084866621480> maybe meet at Costco around 2:30? 3?,IsaacM#8081、~~Wild~~#5104、aamindehkordi#1473、Hat Tipper Lady Acquirer#1904
"2022-11-08,22:41:45",big papa,Oki no problem,~~Wild~~#5104
"2022-11-08,22:35:36",big papa,Im being a mom and calculating this,
"2022-11-08,22:35:27",big papa,So it’s a good deal,
"2022-11-08,22:35:23",big papa,"Tickets are $15.50 per if we just buy them rn 

But at Costco it’s a bundle of 2 tickets and a $10 snack gift card for $30",
"2022-11-08,22:32:52",big papa,but we can also just all go together too,
"2022-11-08,22:32:44",big papa,Since <@443274224505716741> and <@429701532309520404> have choir,KFC#2019、jettaquino#4967
"2022-11-08,22:32:25",big papa,But also it’s all good if not,
"2022-11-08,22:32:19",big papa,"If u guys work out earlier, u Nathan <@246124303643312138> and <@853858084866621480> can go to Costco earlier with me so we have more time to just chill at Jett’s house without such a time crunch",IsaacM#8081、~~Wild~~#5104
"2022-11-08,22:31:35",big papa,Alright let’s see what time he wants to do that,
"2022-11-08,22:30:42",big papa,<@246124303643312138> <@429701532309520404> <@573586960938172466> <@853858084866621480> <@657834634205200395> anyone else wanna go Costco?,IsaacM#8081、~~Wild~~#5104、aamindehkordi#1473、Hat Tipper Lady Acquirer#1904、KFC#2019
"2022-11-08,22:28:22",big papa,that’s the game plan,
"2022-11-08,22:28:16",big papa,"4:30-Jett and Kate go Costco to get regal tickets at a better price (y’all Venmo us or smthn) (potential Nathan or whoever come to grab food we can meal prep)
5-7pm-Jett house dinner and cook or hang or don’t come and just do ur own things 
7:20pm- meet at Regal theatre at (26602 Towne Centre Dr, Foothill Ranch, CA 92610)
7:25pm-movie time
9:25pm-movie done, go canes or chickfila or smthn if still hungry or go home",
"2022-11-08,22:25:06",big papa,So,
"2022-11-08,22:24:58",big papa,Robby fam dinner @5pm,
"2022-11-08,22:24:49",big papa,Jett and kinjo choir till 3:30,
"2022-11-08,22:24:39",big papa,So,
"2022-11-08,22:22:46",big papa,Gameplan,
"2022-11-08,22:22:40",big papa,Oki,
"2022-11-08,22:14:01",big papa,Can someone add Ali to this chat,
"2022-11-08,21:40:40",big papa,<@246124303643312138> 7:25pm show oki with u?,~~Wild~~#5104
"2022-11-08,19:37:38",big papa,I’m just depressed,
"2022-11-08,19:37:34",big papa,Oh I’m not sick,
"2022-11-08,19:35:51",big papa,I don’t feel so good,
"2022-11-08,19:35:43",big papa,Idk if I wanna go,
"2022-11-06,23:45:20",big papa,My grandma always hooks it up,
"2022-11-06,23:45:09",big papa,Anyone need any skincare,
"2022-11-06,23:28:38",big papa,LMFAOOOOOO,
"2022-11-06,23:28:24",big papa,The boys + Earl 🥰,
"2022-11-06,23:28:18",big papa,Earl and the boys,
"2022-11-06,23:28:14",big papa,Awwwww,
"2022-11-06,23:26:03",big papa,wait I love this pic,Hat Tipper Lady Acquirer#1904
"2022-11-06,23:25:50",big papa,Perf,
"2022-11-06,23:25:05",big papa,One Piece film red in zaza,
"2022-11-06,23:22:55",big papa,wert,
"2022-11-06,23:22:31",big papa,🤨,
"2022-11-06,23:22:28",big papa,Did y’all send my boy to zahzah,
"2022-11-06,23:22:21",big papa,So,
"2022-11-06,21:51:41",big papa,everyone better come 😾,
"2022-11-06,21:51:21",big papa,but walking for my diploma in June,
"2022-11-06,21:51:14",big papa,I’m graduating in March,
"2022-11-06,21:51:08",big papa,Hey y’all btw,
"2022-11-06,21:36:16",big papa,I like that name,
"2022-11-06,21:36:13",big papa,Who is penguin ?,
"2022-11-06,16:11:16",big papa,Cyootiepatootiebbjett,
"2022-11-06,16:09:46",big papa,Baby jett,
"2022-11-06,16:09:43",big papa,Lil jett,
"2022-11-06,16:05:47",big papa,i guess that’s a good thing u can record video again,
"2022-11-06,16:05:38",big papa,Well,
"2022-11-06,16:02:35",big papa,9:30-3:30 is so long for no reason,
"2022-11-06,16:02:22",big papa,i want to hang whichu,
"2022-11-06,16:02:10",big papa,i hope u don’t,
"2022-11-06,16:01:44",big papa,Charge em,
"2022-11-06,16:01:42",big papa,Poop,
"2022-11-06,16:01:05",big papa,Duh always,Hat Tipper Lady Acquirer#1904
"2022-11-06,16:00:53",big papa,🤭,
"2022-11-06,16:00:47",big papa,then hang out with me,
"2022-11-06,16:00:40",big papa,<@443274224505716741> tell them u lost ur voice,jettaquino#4967
"2022-11-06,15:57:18",big papa,Ew ew ew,
"2022-11-06,15:57:15",big papa,Ewwwwwwwe,
"2022-11-06,13:56:23",big papa,🤨,
"2022-11-06,13:56:19",big papa,Or are we watching the one piece movie,
"2022-11-06,13:56:12",big papa,Are y’all gonna use that day to catch up on schoolwork,
"2022-11-06,13:56:03",big papa,So like,
"2022-11-06,13:56:02",big papa,I heard y’all don’t have school Wednesday,
"2022-11-06,13:55:54",big papa,Friends,
"2022-11-04,18:26:12",big papa,LIKE LOOK WHATS HAPPENING LMFAO,
"2022-11-04,18:25:04",big papa,Yes 😂😂,
"2022-11-04,18:25:00",big papa,Oh yeah,~~Wild~~#5104
"2022-11-04,18:23:20",big papa,Shannon is unsuccessful,
"2022-11-04,18:23:15",big papa,Shannon trying to help me,
"2022-11-04,18:22:18",big papa,It’s windows,
"2022-11-04,18:22:16",big papa,Lenovo yoga,
"2022-11-04,16:50:56",big papa,Anyone know what to do,
"2022-11-04,16:50:42",big papa,😭😭😭😭,
"2022-11-04,16:50:39",big papa,And idk what to do,
"2022-11-04,16:50:36",big papa,and I took it off and cleaned it,
"2022-11-04,16:50:25",big papa,Heqqqlqqoqqqqqqqqqqqqqq,
"2022-11-04,16:50:18",big papa,And it goes,
"2022-11-04,16:50:16",big papa,Like I’ll try to write hello,
"2022-11-04,16:50:11",big papa,i type anything and my ‘q’ button just starts spamming,
"2022-11-04,16:49:55",big papa,SOMETHING TERRIBLE HAPPENING TO MY LAPTOP,
"2022-11-04,15:59:05",big papa,https://tenor.com/view/jojo-lick-serious-gif-13410942,
"2022-11-03,19:09:10",big papa,Next week?,KFC#2019
"2022-11-03,12:04:28",big papa,and I think these girls behind me were looking at my screen cuz they just gasped in sync with me LMFAOOOO,
"2022-11-03,12:03:56",big papa,so i was reading this smut manhwa,
"2022-11-03,12:03:49",big papa,Bruh my class rn is so boring we arent doing anything,
"2022-11-03,09:32:05",big papa,also we should plan to hang soon and have a cooking party 🤭,
"2022-11-03,09:31:49",big papa,Y’all all got this !! :3333,
"2022-11-03,09:31:41",big papa,"So make sure to get ur sleep, stay active, eat ur meals and drink plenty of water",
"2022-11-03,09:31:24",big papa,"easy to get lost in the stress, work, and just life when it’s moving real fast",
"2022-11-03,09:31:08",big papa,"Friendly reminder to prioritize urself as finals, holidays, and all that is comin up",
"2022-11-03,09:30:50",big papa,Hey friends,
"2022-11-02,16:51:09",big papa,So bogus,
"2022-11-02,16:51:08",big papa,Jk figured it out,
"2022-11-02,16:49:55",big papa,It’s a video of myself 💀,
"2022-11-02,16:49:49",big papa,Bruh it can’t be copyrighted,
"2022-11-02,16:23:54",big papa,And the image turns dark,
"2022-11-02,16:23:50",big papa,Screenshot a part of it,
"2022-11-02,16:23:44",big papa,I’ll watch a vid I took,
"2022-11-02,16:23:40",big papa,Like,
"2022-11-02,16:23:38",big papa,How to fix dark screenshots,
"2022-11-02,16:23:33",big papa,Anyone with an iPhone know like,
"2022-11-02,16:22:23",big papa,Womansplained,~~Wild~~#5104
"2022-11-02,16:22:14",big papa,💀,~~Wild~~#5104
"2022-11-02,08:50:11",big papa,GOODNIGJT,KFC#2019
"2022-11-02,08:49:01",big papa,u hate it here,
"2022-11-02,08:48:55",big papa,Jk,
"2022-11-02,08:48:48",big papa,🤭,
"2022-11-02,08:48:42",big papa,Wanna go to UCI gym,Hat Tipper Lady Acquirer#1904
"2022-11-02,08:48:31",big papa,i can’t believe u got perfect sleep the day I wake up from a sweat cuz u MURDERED me,KFC#2019
"2022-11-02,08:46:07",big papa,that’s crazy,
"2022-11-02,08:46:04",big papa,DAMN YALL R ALL UP?,
"2022-11-02,08:45:59",big papa,*masaya,
"2022-11-02,08:45:54",big papa,ohhh,
"2022-11-02,08:45:48",big papa,LMFAOOOOO,
"2022-11-02,08:45:26",big papa,like literally chased me with an ax and knife and MURDERED me,
"2022-11-02,08:45:09",big papa,<@429701532309520404> you and mesiah killed me in my dream last night,KFC#2019
"2022-10-31,18:16:35",big papa,Anyone on their way,
"2022-10-31,16:16:31",big papa,Jett and I broke from feeding everyone,
"2022-10-31,16:16:15",big papa,Boys can y’all pitch in,
"2022-10-31,16:16:00",big papa,Food,
"2022-10-31,13:04:45",big papa,<@573586960938172466> what time u tell everyone,Hat Tipper Lady Acquirer#1904
"2022-10-31,13:04:37",big papa,What time is everyone going btw,
"2022-10-31,13:04:31",big papa,😭,
"2022-10-31,12:41:30",big papa,Tell them u have to go to ur grandmas birthday,
