Date,Username,Content,Mentions
"2023-02-12,20:24:58",big papa,Yup,~~Wild~~#5104
"2023-02-12,20:24:55",aamindehkordi,made a quick abstract,
"2023-02-12,20:24:51",~~Wild~~,are you free at 1?,
"2023-02-12,20:24:46",aamindehkordi,"This research paper focuses on the sexualization of female Twitch streamers, and the role of the male vs female gaze in this phenomenon. The paper examines the ways in which female Twitch streamers are sexualized by their male audience, and how this affects their experiences and identities as gamers and streamers. The paper also explores the wider context of online gaming communities and the sexualization of women in these spaces. Using a combination of academic literature, interviews with female Twitch streamers, and a survey of Twitch users, this paper argues that the sexualization of female Twitch streamers is a complex issue that is shaped by a variety of factors, including gender, technology, and gaming culture. The paper concludes by offering recommendations for how female Twitch streamers can resist and resist the sexualization, and for how the gaming industry and wider society can create more inclusive and respectful online gaming communities.",
"2023-02-12,20:24:44",~~Wild~~,yes,
"2023-02-12,20:24:39",big papa,Anyone wanna hang between their classes tomo for lunch?,
"2023-02-12,20:24:26",big papa,Anyways,
"2023-02-12,20:24:01",big papa,I’ll prob finish it by a couple weeks tho,
"2023-02-12,20:23:44",big papa,I have over a month to write it,
"2023-02-12,20:23:38",big papa,Also,
"2023-02-12,20:23:37",big papa,it’s easy,
"2023-02-12,20:23:36",big papa,Nopeeee,
"2023-02-12,20:22:47",aamindehkordi,ok bet not like psych or anything specific,
"2023-02-12,20:21:38",big papa,English?,
"2023-02-12,20:21:36",big papa,Like a major-requirement not even a subject really,
"2023-02-12,20:21:22",big papa,Just a upper div writing course,
"2023-02-12,20:21:12",aamindehkordi,what class is the paper for,
"2023-02-12,20:21:10",big papa,I’ll def have to ask u about some of this,aamindehkordi#1473
"2023-02-12,20:21:01",big papa,mhmmm and as a psych major I can pull a lot of the male gaze ideologies from case studies I’ve already read up on,
"2023-02-12,20:20:39",aamindehkordi,i watch a lot of twitch too so i has knowlege,
"2023-02-12,20:20:23",aamindehkordi,i like that topic,
"2023-02-12,20:20:16",big papa,Actually a fun topic,
"2023-02-12,20:20:12",big papa,"On the sexualization of female twitch streamers/gamers, basically focusing on the male vs female gaze/audience when it comes to sexualizing/fantasizing about people on a digital platform. Like how female streamers that are hot get hella tips for being hot despite the platform technically being a place to showcase gamers for their gameplays n stuff",
"2023-02-12,20:19:01",KFC,what's the topic,
"2023-02-12,20:18:31",aamindehkordi,the subscription j makes it faster and doesnt cap limits,
"2023-02-12,20:18:10",aamindehkordi,oki well i j bought chatgpt plus so let me help u,
"2023-02-12,20:18:08",big papa,Topic is real interesting I think I can do it well,
"2023-02-12,20:17:49",big papa,I said yes,aamindehkordi#1473
"2023-02-12,20:17:28",aamindehkordi,whats it on?,
"2023-02-12,20:17:12",aamindehkordi,even w chatgpt that would take so long,
"2023-02-12,20:16:59",aamindehkordi,to the research paper,
"2023-02-12,20:16:41",aamindehkordi,no,
"2023-02-12,19:47:28",big papa,Yupppp,aamindehkordi#1473
"2023-02-12,19:45:30",big papa,this is good for me lol,
"2023-02-12,19:45:10",big papa,I’m so broke rn,
"2023-02-12,19:44:19",big papa,Not me saying yes so I can keep feeding and buying @everyone things 😂😂😂😂,
"2023-02-12,19:38:12",KFC,+,
"2023-02-12,19:38:10",KFC,200*,
"2023-02-12,19:38:06",KFC,yeah 200*,
"2023-02-12,19:37:56",big papa,Research paper,
"2023-02-12,19:35:39",KFC,research paper or normal?,
"2023-02-12,19:35:20",~~Wild~~,on what,
"2023-02-12,19:35:04",big papa,For $150,
"2023-02-12,19:35:01",big papa,Should I write a 14-page paper for someone,
"2023-02-12,19:28:03",KFC,Megan Fox basically Power,
"2023-02-12,19:22:34",aamindehkordi,So she’s single now?,big papa#5892
"2023-02-12,19:16:57",jettaquino,Weak ass call,
"2023-02-12,19:16:36",KFC,"Good game, but they probably shouldn't have called the last PI",
"2023-02-12,19:00:11",jettaquino,That was like the second one too,
"2023-02-12,18:59:41",KFC,Yo wtf was that jesus ad though,
"2023-02-12,18:53:20",KFC,yo the script for this superbowl is pretty crazy,
"2023-02-12,18:42:32",KFC,Damn they should've upped the voltage on him today,
"2023-02-12,18:41:07",big papa,I don’t get it,
"2023-02-12,18:41:02",big papa,Bruh,
"2023-02-12,18:41:01",big papa,he cheated on Megan Fox and they r done now,
"2023-02-12,18:40:52",big papa,How did MGK fumble,
"2023-02-12,18:40:47",big papa,Bruh,
"2023-02-12,18:31:55",jettaquino,That looks amazing babe,
"2023-02-12,18:29:33",aamindehkordi,I wish I could make things I crave on the spot,
"2023-02-12,18:24:41",big papa,🤭,
"2023-02-12,18:24:21",big papa,So I made it,
"2023-02-12,18:24:17",big papa,I was craving the mentai butter udon from mitsuwa,
"2023-02-12,18:24:08",big papa,Also guys look,
"2023-02-12,18:16:11",big papa,Called ASAP rocky for a reason goddam,
"2023-02-12,18:15:59",big papa,And prego again,
"2023-02-12,18:15:51",big papa,She just had her baby,
"2023-02-12,18:15:32",big papa,AGAIN,
"2023-02-12,18:15:30",big papa,PREGNANT,
"2023-02-12,18:15:28",big papa,But Rihanna,
"2023-02-12,17:45:50",KFC,shakira jlo halftime >,
"2023-02-12,17:45:18",jettaquino,TRUE,
"2023-02-12,17:44:12",KFC,she pirated his song,
"2023-02-12,17:44:10",MvPain,I was praying he came out,
"2023-02-12,17:44:05",KFC,nah she didn't bring him out,
"2023-02-12,17:43:55",jettaquino,Is Rihanna based for performing a Kanye song at halftime,
"2023-02-12,17:21:00",~~Wild~~,LMAO,
"2023-02-12,16:07:51",Hat Tipper Lady Acquirer,I guess it’s technically same day delivery? Lmao idk,
"2023-02-12,16:06:56",Hat Tipper Lady Acquirer,Tell me about it,
"2023-02-12,16:06:42",~~Wild~~,What the fuck,
"2023-02-12,16:06:31",Hat Tipper Lady Acquirer,For Uber eats I’m delivering someone’s apple order ☠️,
"2023-02-12,16:06:16",Hat Tipper Lady Acquirer,Bruh,
"2023-02-12,13:06:17",KFC,Oh yeah I remember seeing Triceratops with masks holding spears during the history of the world part.,
"2023-02-12,13:05:31",KFC,"started with me an jake in the gym. I found out I was dreaming because I couldn't do a pullup. Somehow the gym turned into a grocery store and I shoplifted it. In the parking lot I played catch with the cars and some randoms. Someone hit my balls so I threw karna at their balls. Then I flew around the world a couple times. Then I decided to watch the history of mankind. Somehow it turned into Chivalry x For Honor. I tried to have Morgan Freeman narrate it, but he couldn't. So I went to Morgan Freeman and he spit some wisdom upon me before the dream ended.",
"2023-02-12,12:57:41",KFC,just lucid dreamed last night and that shit was marvelous,
"2023-02-12,10:26:21",big papa,<@573586960938172466> u in the back haha,Hat Tipper Lady Acquirer#1904
"2023-02-11,20:13:37",big papa,But idk what’s happening with this duo rn bruh,
"2023-02-11,20:13:26",big papa,<@564324586012016650> u were sooooo good,Teela Pup#8038
"2023-02-11,20:13:17",big papa,They really put the most ass group after cat,
"2023-02-11,20:13:01",big papa,Dancing in the minefields,
"2023-02-11,19:48:21",big papa,So cyootttt :3,
"2023-02-11,15:56:16",aamindehkordi,W,
"2023-02-11,15:56:15",aamindehkordi,Oh to practice,
"2023-02-11,15:55:52",aamindehkordi,Y tho,
"2023-02-11,15:55:05",Hat Tipper Lady Acquirer,Cuc,
"2023-02-11,15:54:48",aamindehkordi,Where’s everyone at,
"2023-02-11,15:54:43",aamindehkordi,R y’all at lunch rn?,
"2023-02-11,15:24:50",jettaquino,Yeah,
"2023-02-11,15:24:40",KFC,call time still 4:45,
"2023-02-11,15:15:49",KFC,what time is call time?,
"2023-02-11,14:23:46",KFC,I'm gonna be needing some caffeine today god damn,
"2023-02-11,13:54:25",aamindehkordi,"Suspenders must’ve gone out of some or something I went to like 6 different stores and target was the only one that had any but they only had two, if I have time I’ll check spectrum target too",
"2023-02-11,12:07:04",big papa,If anyone wants to go for lunch :-)),
"2023-02-11,12:06:57",big papa,Right next to omomo,
"2023-02-11,12:06:53",big papa,We are going to Crazy rock n sushi rn,
"2023-02-11,11:52:48",~~Wild~~,I think I'm going to stay home for lunch,
"2023-02-11,11:52:39",~~Wild~~,Classic,
"2023-02-11,11:15:41",Hat Tipper Lady Acquirer,And also when,
"2023-02-11,11:15:40",Hat Tipper Lady Acquirer,If so where,
"2023-02-11,11:15:37",Hat Tipper Lady Acquirer,Lunch,
"2023-02-11,11:15:36",Hat Tipper Lady Acquirer,Yo lads,
"2023-02-10,22:44:24",aamindehkordi,https://youtu.be/pZlavslJilg,
"2023-02-10,22:42:16",aamindehkordi,https://www.youtube.com/watch?v=IoDmz0seJyM&ab_channel=xQcClips,
"2023-02-10,16:29:28",aamindehkordi,I like it,
"2023-02-10,16:28:22",MvPain,https://i.imgflip.com/7ar5sm.jpg,
"2023-02-10,13:24:28",~~Wild~~,https://media.discordapp.net/attachments/456352116269907968/1073608931097710602/IMG_7793.png?width=810&height=766,
"2023-02-09,23:50:09",~~Wild~~,Def lunch,
"2023-02-09,22:46:10",big papa,Saturday gym?,
"2023-02-09,22:45:59",big papa,@everyone Saturday lunch?,
"2023-02-09,22:00:22",big papa,Oh dangggg,
"2023-02-09,21:54:42",~~Wild~~,we got fuckt,
"2023-02-09,21:54:33",~~Wild~~,blown tf out,
"2023-02-09,21:54:27",big papa,what’s that,
"2023-02-09,21:54:24",big papa,Btfod,~~Wild~~#5104
"2023-02-09,21:37:18",aamindehkordi,Actual truth,
"2023-02-09,20:54:36",~~Wild~~,Ali Kyle and I just got btfo'd by our professor,
"2023-02-09,20:53:58",~~Wild~~,Chem,
"2023-02-09,20:53:44",big papa,What test,aamindehkordi#1473
"2023-02-09,20:05:05",aamindehkordi,The maximum grade I could have gotten on that test was probably a 69%,
"2023-02-09,18:15:23",KFC,soul food,
"2023-02-09,17:41:01",Hat Tipper Lady Acquirer,black student union,
"2023-02-09,17:37:16",MvPain,What’s that,
"2023-02-09,17:36:26",Hat Tipper Lady Acquirer,The BSU block party has free food,
"2023-02-09,17:33:01",MvPain,Eat when?,
"2023-02-09,16:19:03",MvPain,https://twitter.com/localbateman/status/1623670862321790979?s=46&t=GKL-HKjZeALoE1faig5uXA,
"2023-02-09,15:03:56",jettaquino,Dorm,
"2023-02-09,14:48:19",~~Wild~~,where are you,
"2023-02-09,14:48:16",~~Wild~~,YOOO,
"2023-02-09,12:41:37",aamindehkordi,We’ll hold u to this,big papa#5892
"2023-02-09,11:38:53",big papa,7:30am-7:00pm @uci on thurs,
"2023-02-09,11:38:42",big papa,Every Thursday lol,
"2023-02-09,11:38:37",big papa,When I get my car back tho I will be there like,
"2023-02-09,11:34:39",big papa,car still not fixed 🥲,
"2023-02-09,11:34:23",big papa,I don’t have my car to drive there and back for class atm lol,~~Wild~~#5104
"2023-02-09,11:31:52",~~Wild~~,Sleep in Nathan's dorm,
"2023-02-09,11:29:19",big papa,Sometimes I wish I dormed I wanna nap,
"2023-02-09,11:28:40",big papa,so this is what it’s come to 😦,
"2023-02-09,11:18:44",Hat Tipper Lady Acquirer,Wtf,
"2023-02-09,11:15:39",big papa,Well I don’t but it’s giving ASTROBOY,
"2023-02-09,11:15:15",big papa,I hate them,
"2023-02-09,11:15:01",big papa,$350 for these boots,
"2023-02-09,08:27:57",~~Wild~~,<@429701532309520404>,KFC#2019
"2023-02-09,08:27:52",~~Wild~~,https://cdn.discordapp.com/attachments/1044748121948815392/1058211396812279818/8mb.video-TJQ-zpl6stHM.mp4,
"2023-02-09,08:24:50",~~Wild~~,https://media.discordapp.net/attachments/1070872724861366312/1071880555693617182/20220722_122327.jpg?width=810&height=1124,
"2023-02-09,05:44:33",KFC,Half way done with grade B,
"2023-02-09,05:44:13",KFC,project close to done but i'm feeling sleepy now,
"2023-02-09,01:05:45",~~Wild~~,https://youtube.com/shorts/GzxFAsA0dhQ?feature=share,
"2023-02-08,23:44:54",aamindehkordi,"Im using two favors, 100$",
"2023-02-08,23:44:29",KFC,if i feel like it maybe,
"2023-02-08,23:44:20",aamindehkordi,chem tomorr,
"2023-02-08,23:44:17",KFC,gn,
"2023-02-08,23:44:16",~~Wild~~,im doing all my chem shit tomorrow morning,
"2023-02-08,23:44:09",~~Wild~~,"not yet, but im about to go to bed",
"2023-02-08,23:43:48",KFC,We only need help on like the last few,
"2023-02-08,23:43:40",KFC,did ali send it?,
"2023-02-08,23:43:37",KFC,did you finish HW 3 robby?,
"2023-02-08,23:43:06",~~Wild~~,get off chatgpt and get to fuckin work,
"2023-02-08,23:42:15",aamindehkordi,"Yo, it's your boy Snoop, and I got you homie. I'll take you on a journey through the world of psychology and all the details that go with it. Let's start with the definition of psychology. Psychology is the scientific study of the mind and behavior. It was first established as an independent science by Wilhelm Wundt in 1879 in Leipzig, Germany. Wundt believed that the study of the mind and behavior could be approached scientifically, and thus psychology was born.",
"2023-02-08,23:38:32",~~Wild~~,https://cdn.discordapp.com/attachments/1072500128826531850/1072628141727678546/videoplayback.mp4,
"2023-02-08,22:46:34",aamindehkordi,The fruits of my labor may not be realized on tomorrows test but they will eventually,
"2023-02-08,22:45:48",aamindehkordi,Rn I am speed learning psych,
"2023-02-08,22:44:29",aamindehkordi,I have figured out how to scrape pdfs into text and embed chunks of each pdf text into gpt so I have gained the power of asking questions from gpt against a corpus of knowledge such as my textbooks or real books or law stuff or like anything.  David Shapiro goat,
"2023-02-08,21:25:24",KFC,not till u done vaping,aamindehkordi#1473
"2023-02-08,20:53:57",aamindehkordi,I’ll catch up before the test,
"2023-02-08,20:10:11",Hat Tipper Lady Acquirer,All of the questions for tomorrow are hard,
"2023-02-08,20:10:03",Hat Tipper Lady Acquirer,Brother,
"2023-02-08,20:06:00",aamindehkordi,is u cumin <@429701532309520404>,KFC#2019
"2023-02-08,19:56:10",Hat Tipper Lady Acquirer,No shot,
"2023-02-08,19:55:59",KFC,i finished it,
"2023-02-08,19:29:27",Hat Tipper Lady Acquirer,WE NEED TO START,
"2023-02-08,19:29:16",Hat Tipper Lady Acquirer,Fuck fine,
"2023-02-08,19:07:12",KFC,If you watch in dub u getting a 0,
"2023-02-08,19:06:56",KFC,https://youtube.com/shorts/Tu2TKQz4QX8?feature=share,
"2023-02-08,17:24:07",aamindehkordi,#NAME?,
"2023-02-08,17:23:55",aamindehkordi,U should know I don’t care about my grade lol,
"2023-02-08,17:23:46",aamindehkordi,L bozo,
"2023-02-08,17:21:50",Hat Tipper Lady Acquirer,Dude they will fuck your grade,
"2023-02-08,17:21:38",aamindehkordi,"I have two tests I know nothing about tomorrow, write ups r the least of my concern rn lol",
"2023-02-08,17:21:00",Hat Tipper Lady Acquirer,For two write up problems? Yeah probably,
"2023-02-08,17:20:44",aamindehkordi,For one tutoring session?,
"2023-02-08,17:20:25",Hat Tipper Lady Acquirer,Don’t you think it’d be a good idea to come anyways,
"2023-02-08,17:19:37",aamindehkordi,Like if he were to come to me or Robbie’s for chem,
"2023-02-08,17:19:21",Hat Tipper Lady Acquirer,Why would you pick him up,
"2023-02-08,17:19:11",Hat Tipper Lady Acquirer,Isn’t he on campus rn,
"2023-02-08,17:18:57",aamindehkordi,Kyle,
"2023-02-08,17:18:14",Hat Tipper Lady Acquirer,To pick who up,
"2023-02-08,17:17:54",aamindehkordi,To pick his bozo ahh up,
"2023-02-08,17:17:44",aamindehkordi,Not coming to project but if Kyle comes I’ll go to tutoring,
"2023-02-08,17:17:31",Hat Tipper Lady Acquirer,Yes,
"2023-02-08,17:17:26",aamindehkordi,Tutoring at 7?,
"2023-02-08,17:17:19",aamindehkordi,"I have ur homework hostage, unless u wanna rewrite it L bozo",
"2023-02-08,17:17:13",Hat Tipper Lady Acquirer,Ali are you coming to senior project/tutoring,
"2023-02-08,17:16:55",KFC,use office hours,
"2023-02-08,17:16:51",KFC,im ready for chem test though,
"2023-02-08,17:16:47",KFC,ok maybe,
"2023-02-08,17:15:23",aamindehkordi,Let Isaac and Val watch,
"2023-02-08,17:15:17",aamindehkordi,You’ve already seen it,
"2023-02-08,17:15:11",aamindehkordi,Chem test is tomorrow bozo,
"2023-02-08,17:14:41",KFC,im watching got though,
"2023-02-08,17:14:22",aamindehkordi,Wanna pick up Kyle from school and we can work either at ur house or mine?,~~Wild~~#5104
"2023-02-08,16:26:21",MvPain,Amy1 know who showing up for soccer,
"2023-02-08,14:48:07",~~Wild~~,8?,
"2023-02-08,14:48:04",~~Wild~~,idk,
"2023-02-08,14:48:03",~~Wild~~,so like,
"2023-02-08,14:48:01",~~Wild~~,after i get out of worship band,
"2023-02-08,14:47:28",aamindehkordi,When that,
"2023-02-08,14:47:14",~~Wild~~,on chem,
"2023-02-08,14:47:12",~~Wild~~,we work tonight,
"2023-02-08,14:46:59",~~Wild~~,ok,
"2023-02-08,14:46:41",aamindehkordi,,
"2023-02-08,14:46:35",aamindehkordi,,
"2023-02-08,14:46:30",aamindehkordi,Help me <@429701532309520404> <@246124303643312138>,~~Wild~~#5104、KFC#2019
"2023-02-08,14:46:18",aamindehkordi,So L,
"2023-02-08,14:46:00",aamindehkordi,"Also chem and psych test tomorrow, I’m not ready at all, for either",
"2023-02-08,14:45:29",aamindehkordi,W,
"2023-02-08,14:45:22",~~Wild~~,"idk, but its in the same center as the target on alicia",
"2023-02-08,14:44:40",aamindehkordi,When,~~Wild~~#5104
"2023-02-08,13:57:49",KFC,https://tenor.com/view/sniper-monkey-funny-monke-funny-kill-gif-20219406,
"2023-02-08,13:57:19",MvPain,https://tenor.com/view/lizard-dancing-poggers-lizard-dance-poggers-gif-18527737,
"2023-02-08,13:56:58",~~Wild~~,Me rn,
"2023-02-08,13:56:46",~~Wild~~,AHHHHHHHHH,
"2023-02-08,13:56:38",~~Wild~~,DAVES HOT CHICKEN OPENING IN MISSION VIEJO,
"2023-02-08,13:56:35",KFC,W,
"2023-02-08,13:56:16",~~Wild~~,HOLY SHIT,
"2023-02-08,13:56:12",~~Wild~~,HOLY SHIT,
"2023-02-08,13:56:05",~~Wild~~,HOLY SHIT,
"2023-02-08,13:48:44",KFC,What Robby thought was going to happen when he broke the exit sign,
"2023-02-08,13:48:26",KFC,https://tenor.com/view/ethplode-mario-super-mario-upgrade-level-up-gif-14696778,
"2023-02-08,13:43:28",KFC,lmao,
"2023-02-08,12:43:58",MvPain,I don’t know how to explain it to you if you can’t read the letters on the page,
